24/05/04 17:33:39 | INFO | root | Reading sequences from /work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta
24/05/04 17:33:39 | INFO | root | Loaded 525 sequences from /work/ratul1/curwen/Lanmodulin-data/fasta/Half_designs.fasta
24/05/04 17:33:39 | INFO | root | Loading model
24/05/04 17:34:14 | INFO | root | Starting Predictions
24/05/04 17:34:20 | INFO | root | Predicted structure for 300_(ef4,ef2)_(WP_024878302-1,WP_244536190-1)|('WP_024878302-1', 'head')|('WP_024878302-1', 'ef4')|('WP_024878302-1', 'linker1')|('WP_244536190-1', 'ef2')|('WP_244536190-1', 'tail') with length 57, pLDDT 86.3, pTM 0.728 in 0.3s (amortized, batch size 17). 1 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 192_(ef2,ef3)_(WP_238286702-1,WP_238256066-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('WP_238256066-1', 'ef3')|('WP_238256066-1', 'tail') with length 63, pLDDT 63.5, pTM 0.439 in 0.2s (amortized, batch size 16). 426 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 193_(ef2,ef3)_(WP_238286702-1,WP_231346494-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('WP_231346494-1', 'ef3')|('WP_231346494-1', 'tail') with length 63, pLDDT 63.5, pTM 0.439 in 0.2s (amortized, batch size 16). 427 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 194_(ef2,ef3)_(WP_238286702-1,OLB71496-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('OLB71496-1', 'ef3')|('OLB71496-1', 'tail') with length 63, pLDDT 68.8, pTM 0.477 in 0.2s (amortized, batch size 16). 428 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 196_(ef2,ef3)_(WP_233385613-1,WP_048445733-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_048445733-1', 'ef3')|('WP_048445733-1', 'tail') with length 63, pLDDT 73.8, pTM 0.507 in 0.2s (amortized, batch size 16). 429 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 197_(ef2,ef3)_(WP_233385613-1,WP_147081983-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_147081983-1', 'ef3')|('WP_147081983-1', 'tail') with length 63, pLDDT 72.9, pTM 0.517 in 0.2s (amortized, batch size 16). 430 / 525 completed.
24/05/04 17:35:32 | INFO | root | Predicted structure for 198_(ef2,ef3)_(WP_233385613-1,WP_091858554-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_091858554-1', 'ef3')|('WP_091858554-1', 'tail') with length 63, pLDDT 75.3, pTM 0.480 in 0.2s (amortized, batch size 16). 431 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 199_(ef2,ef3)_(WP_233385613-1,WP_147080767-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_147080767-1', 'ef3')|('WP_147080767-1', 'tail') with length 63, pLDDT 73.6, pTM 0.529 in 0.2s (amortized, batch size 16). 432 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 201_(ef2,ef3)_(WP_233385613-1,WP_012453714-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_012453714-1', 'ef3')|('WP_012453714-1', 'tail') with length 63, pLDDT 72.6, pTM 0.486 in 0.2s (amortized, batch size 16). 433 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 203_(ef2,ef3)_(WP_233385613-1,WP_003601797-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_003601797-1', 'ef3')|('WP_003601797-1', 'tail') with length 63, pLDDT 72.6, pTM 0.486 in 0.2s (amortized, batch size 16). 434 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 204_(ef2,ef3)_(WP_233385613-1,WP_026016174-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_026016174-1', 'ef3')|('WP_026016174-1', 'tail') with length 63, pLDDT 72.0, pTM 0.575 in 0.2s (amortized, batch size 16). 435 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 205_(ef2,ef3)_(WP_233385613-1,WP_074826049-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_074826049-1', 'ef3')|('WP_074826049-1', 'tail') with length 63, pLDDT 75.9, pTM 0.597 in 0.2s (amortized, batch size 16). 436 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 206_(ef2,ef3)_(WP_233385613-1,MCJ2031403-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('MCJ2031403-1', 'ef3')|('MCJ2031403-1', 'tail') with length 63, pLDDT 72.6, pTM 0.486 in 0.2s (amortized, batch size 16). 437 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 207_(ef2,ef3)_(WP_233385613-1,WP_238256066-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_238256066-1', 'ef3')|('WP_238256066-1', 'tail') with length 63, pLDDT 72.6, pTM 0.486 in 0.2s (amortized, batch size 16). 438 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 208_(ef2,ef3)_(WP_233385613-1,WP_231346494-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('WP_231346494-1', 'ef3')|('WP_231346494-1', 'tail') with length 63, pLDDT 72.6, pTM 0.486 in 0.2s (amortized, batch size 16). 439 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 209_(ef2,ef3)_(WP_233385613-1,OLB71496-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('OLB71496-1', 'ef3')|('OLB71496-1', 'tail') with length 63, pLDDT 75.2, pTM 0.584 in 0.2s (amortized, batch size 16). 440 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 375_(ef1,ef3)_(RTL87341-1,MBV9520790-1)|('RTL87341-1', 'head')|('RTL87341-1', 'ef1')|('RTL87341-1', 'linker1')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 63, pLDDT 77.7, pTM 0.615 in 0.2s (amortized, batch size 16). 441 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 382_(ef1,ef3)_(RTL87341-1,MBV8427531-1)|('RTL87341-1', 'head')|('RTL87341-1', 'ef1')|('RTL87341-1', 'linker1')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 63, pLDDT 78.0, pTM 0.614 in 0.2s (amortized, batch size 16). 442 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 405_(ef1,ef3)_(MBE7203409-1,MBV9520790-1)|('MBE7203409-1', 'head')|('MBE7203409-1', 'ef1')|('MBE7203409-1', 'linker1')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 63, pLDDT 79.7, pTM 0.670 in 0.2s (amortized, batch size 16). 443 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 412_(ef1,ef3)_(MBE7203409-1,MBV8427531-1)|('MBE7203409-1', 'head')|('MBE7203409-1', 'ef1')|('MBE7203409-1', 'linker1')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 63, pLDDT 80.2, pTM 0.685 in 0.2s (amortized, batch size 16). 444 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 420_(ef1,ef3)_(WP_243969199-1,MBV9520790-1)|('WP_243969199-1', 'head')|('WP_243969199-1', 'ef1')|('WP_243969199-1', 'linker1')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 63, pLDDT 79.5, pTM 0.669 in 0.2s (amortized, batch size 16). 445 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 427_(ef1,ef3)_(WP_243969199-1,MBV8427531-1)|('WP_243969199-1', 'head')|('WP_243969199-1', 'ef1')|('WP_243969199-1', 'linker1')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 63, pLDDT 79.9, pTM 0.685 in 0.2s (amortized, batch size 16). 446 / 525 completed.
24/05/04 17:35:35 | INFO | root | Predicted structure for 480_(ef4,ef3)_(WP_244027711-1,MBV9520790-1)|('WP_244027711-1', 'head')|('WP_244027711-1', 'ef4')|('WP_244027711-1', 'linker1')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 63, pLDDT 81.5, pTM 0.688 in 0.2s (amortized, batch size 16). 447 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 487_(ef4,ef3)_(WP_244027711-1,MBV8427531-1)|('WP_244027711-1', 'head')|('WP_244027711-1', 'ef4')|('WP_244027711-1', 'linker1')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 63, pLDDT 82.8, pTM 0.717 in 0.2s (amortized, batch size 16). 448 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 0_(ef2,ef3)_(WP_244536190-1,MBV9520790-1)|('WP_244536190-1', 'head')|('WP_244536190-1', 'ef2')|('WP_244536190-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 64, pLDDT 68.5, pTM 0.489 in 0.2s (amortized, batch size 16). 449 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 7_(ef2,ef3)_(WP_244536190-1,MBV8427531-1)|('WP_244536190-1', 'head')|('WP_244536190-1', 'ef2')|('WP_244536190-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 64, pLDDT 69.2, pTM 0.524 in 0.2s (amortized, batch size 16). 450 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 46_(ef2,ef3)_(WP_099908472-1,WP_048445733-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_048445733-1', 'ef3')|('WP_048445733-1', 'tail') with length 64, pLDDT 75.1, pTM 0.684 in 0.2s (amortized, batch size 16). 451 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 47_(ef2,ef3)_(WP_099908472-1,WP_147081983-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_147081983-1', 'ef3')|('WP_147081983-1', 'tail') with length 64, pLDDT 84.4, pTM 0.800 in 0.2s (amortized, batch size 16). 452 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 48_(ef2,ef3)_(WP_099908472-1,WP_091858554-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_091858554-1', 'ef3')|('WP_091858554-1', 'tail') with length 64, pLDDT 78.3, pTM 0.737 in 0.2s (amortized, batch size 16). 453 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 49_(ef2,ef3)_(WP_099908472-1,WP_147080767-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_147080767-1', 'ef3')|('WP_147080767-1', 'tail') with length 64, pLDDT 74.8, pTM 0.693 in 0.2s (amortized, batch size 16). 454 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 51_(ef2,ef3)_(WP_099908472-1,WP_012453714-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_012453714-1', 'ef3')|('WP_012453714-1', 'tail') with length 64, pLDDT 84.7, pTM 0.800 in 0.2s (amortized, batch size 16). 455 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 53_(ef2,ef3)_(WP_099908472-1,WP_003601797-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_003601797-1', 'ef3')|('WP_003601797-1', 'tail') with length 64, pLDDT 84.7, pTM 0.800 in 0.2s (amortized, batch size 16). 456 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 54_(ef2,ef3)_(WP_099908472-1,WP_026016174-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_026016174-1', 'ef3')|('WP_026016174-1', 'tail') with length 64, pLDDT 79.1, pTM 0.744 in 0.2s (amortized, batch size 16). 457 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 55_(ef2,ef3)_(WP_099908472-1,WP_074826049-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_074826049-1', 'ef3')|('WP_074826049-1', 'tail') with length 64, pLDDT 77.7, pTM 0.695 in 0.2s (amortized, batch size 16). 458 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 56_(ef2,ef3)_(WP_099908472-1,MCJ2031403-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('MCJ2031403-1', 'ef3')|('MCJ2031403-1', 'tail') with length 64, pLDDT 84.7, pTM 0.800 in 0.2s (amortized, batch size 16). 459 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 57_(ef2,ef3)_(WP_099908472-1,WP_238256066-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_238256066-1', 'ef3')|('WP_238256066-1', 'tail') with length 64, pLDDT 84.7, pTM 0.800 in 0.2s (amortized, batch size 16). 460 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 58_(ef2,ef3)_(WP_099908472-1,WP_231346494-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('WP_231346494-1', 'ef3')|('WP_231346494-1', 'tail') with length 64, pLDDT 84.7, pTM 0.800 in 0.2s (amortized, batch size 16). 461 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 59_(ef2,ef3)_(WP_099908472-1,OLB71496-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('OLB71496-1', 'ef3')|('OLB71496-1', 'tail') with length 64, pLDDT 81.0, pTM 0.775 in 0.2s (amortized, batch size 16). 462 / 525 completed.
24/05/04 17:35:38 | INFO | root | Predicted structure for 75_(ef2,ef3)_(WP_183506314-1,MBV9520790-1)|('WP_183506314-1', 'head')|('WP_183506314-1', 'ef2')|('WP_183506314-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 64, pLDDT 75.7, pTM 0.527 in 0.2s (amortized, batch size 16). 463 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 82_(ef2,ef3)_(WP_183506314-1,MBV8427531-1)|('WP_183506314-1', 'head')|('WP_183506314-1', 'ef2')|('WP_183506314-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 64, pLDDT 77.4, pTM 0.692 in 0.2s (amortized, batch size 15). 464 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 90_(ef2,ef3)_(WP_092036464-1,MBV9520790-1)|('WP_092036464-1', 'head')|('WP_092036464-1', 'ef2')|('WP_092036464-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 64, pLDDT 66.7, pTM 0.465 in 0.2s (amortized, batch size 15). 465 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 97_(ef2,ef3)_(WP_092036464-1,MBV8427531-1)|('WP_092036464-1', 'head')|('WP_092036464-1', 'ef2')|('WP_092036464-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 64, pLDDT 74.3, pTM 0.678 in 0.2s (amortized, batch size 15). 466 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 180_(ef2,ef3)_(WP_238286702-1,MBV9520790-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 64, pLDDT 65.2, pTM 0.467 in 0.2s (amortized, batch size 15). 467 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 187_(ef2,ef3)_(WP_238286702-1,MBV8427531-1)|('WP_238286702-1', 'head')|('WP_238286702-1', 'ef2')|('WP_238286702-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 64, pLDDT 78.5, pTM 0.744 in 0.2s (amortized, batch size 15). 468 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 195_(ef2,ef3)_(WP_233385613-1,MBV9520790-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 64, pLDDT 76.5, pTM 0.534 in 0.2s (amortized, batch size 15). 469 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 202_(ef2,ef3)_(WP_233385613-1,MBV8427531-1)|('WP_233385613-1', 'head')|('WP_233385613-1', 'ef2')|('WP_233385613-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 64, pLDDT 78.9, pTM 0.726 in 0.2s (amortized, batch size 15). 470 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 45_(ef2,ef3)_(WP_099908472-1,MBV9520790-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('MBV9520790-1', 'ef3')|('MBV9520790-1', 'tail') with length 65, pLDDT 76.9, pTM 0.737 in 0.2s (amortized, batch size 15). 471 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 52_(ef2,ef3)_(WP_099908472-1,MBV8427531-1)|('WP_099908472-1', 'head')|('WP_099908472-1', 'ef2')|('WP_099908472-1', 'linker2')|('MBV8427531-1', 'ef3')|('MBV8427531-1', 'tail') with length 65, pLDDT 75.5, pTM 0.715 in 0.2s (amortized, batch size 15). 472 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 121_(ef2,ef3)_(NJM54704-1,WP_048445733-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_048445733-1', 'ef3')|('WP_048445733-1', 'tail') with length 69, pLDDT 67.8, pTM 0.518 in 0.2s (amortized, batch size 15). 473 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 122_(ef2,ef3)_(NJM54704-1,WP_147081983-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_147081983-1', 'ef3')|('WP_147081983-1', 'tail') with length 69, pLDDT 74.1, pTM 0.646 in 0.2s (amortized, batch size 15). 474 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 123_(ef2,ef3)_(NJM54704-1,WP_091858554-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_091858554-1', 'ef3')|('WP_091858554-1', 'tail') with length 69, pLDDT 71.3, pTM 0.622 in 0.2s (amortized, batch size 15). 475 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 124_(ef2,ef3)_(NJM54704-1,WP_147080767-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_147080767-1', 'ef3')|('WP_147080767-1', 'tail') with length 69, pLDDT 71.4, pTM 0.615 in 0.2s (amortized, batch size 15). 476 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 126_(ef2,ef3)_(NJM54704-1,WP_012453714-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_012453714-1', 'ef3')|('WP_012453714-1', 'tail') with length 69, pLDDT 69.7, pTM 0.526 in 0.2s (amortized, batch size 15). 477 / 525 completed.
24/05/04 17:35:41 | INFO | root | Predicted structure for 128_(ef2,ef3)_(NJM54704-1,WP_003601797-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_003601797-1', 'ef3')|('WP_003601797-1', 'tail') with length 69, pLDDT 69.7, pTM 0.526 in 0.2s (amortized, batch size 15). 478 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 129_(ef2,ef3)_(NJM54704-1,WP_026016174-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_026016174-1', 'ef3')|('WP_026016174-1', 'tail') with length 69, pLDDT 73.4, pTM 0.661 in 0.2s (amortized, batch size 14). 479 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 130_(ef2,ef3)_(NJM54704-1,WP_074826049-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_074826049-1', 'ef3')|('WP_074826049-1', 'tail') with length 69, pLDDT 70.1, pTM 0.563 in 0.2s (amortized, batch size 14). 480 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 131_(ef2,ef3)_(NJM54704-1,MCJ2031403-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('MCJ2031403-1', 'ef3')|('MCJ2031403-1', 'tail') with length 69, pLDDT 69.4, pTM 0.518 in 0.2s (amortized, batch size 14). 481 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 132_(ef2,ef3)_(NJM54704-1,WP_238256066-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_238256066-1', 'ef3')|('WP_238256066-1', 'tail') with length 69, pLDDT 69.4, pTM 0.518 in 0.2s (amortized, batch size 14). 482 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 133_(ef2,ef3)_(NJM54704-1,WP_231346494-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('WP_231346494-1', 'ef3')|('WP_231346494-1', 'tail') with length 69, pLDDT 69.4, pTM 0.518 in 0.2s (amortized, batch size 14). 483 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 134_(ef2,ef3)_(NJM54704-1,OLB71496-1)|('NJM54704-1', 'head')|('NJM54704-1', 'ef2')|('NJM54704-1', 'linker2')|('OLB71496-1', 'ef3')|('OLB71496-1', 'tail') with length 69, pLDDT 78.6, pTM 0.709 in 0.2s (amortized, batch size 14). 484 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 211_(ef2,ef3)_(WP_026190475-1,WP_048445733-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_048445733-1', 'ef3')|('WP_048445733-1', 'tail') with length 69, pLDDT 59.8, pTM 0.475 in 0.2s (amortized, batch size 14). 485 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 212_(ef2,ef3)_(WP_026190475-1,WP_147081983-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_147081983-1', 'ef3')|('WP_147081983-1', 'tail') with length 69, pLDDT 65.8, pTM 0.556 in 0.2s (amortized, batch size 14). 486 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 213_(ef2,ef3)_(WP_026190475-1,WP_091858554-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_091858554-1', 'ef3')|('WP_091858554-1', 'tail') with length 69, pLDDT 67.3, pTM 0.589 in 0.2s (amortized, batch size 14). 487 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 214_(ef2,ef3)_(WP_026190475-1,WP_147080767-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_147080767-1', 'ef3')|('WP_147080767-1', 'tail') with length 69, pLDDT 67.3, pTM 0.583 in 0.2s (amortized, batch size 14). 488 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 216_(ef2,ef3)_(WP_026190475-1,WP_012453714-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_012453714-1', 'ef3')|('WP_012453714-1', 'tail') with length 69, pLDDT 65.0, pTM 0.527 in 0.2s (amortized, batch size 14). 489 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 218_(ef2,ef3)_(WP_026190475-1,WP_003601797-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_003601797-1', 'ef3')|('WP_003601797-1', 'tail') with length 69, pLDDT 65.0, pTM 0.527 in 0.2s (amortized, batch size 14). 490 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 219_(ef2,ef3)_(WP_026190475-1,WP_026016174-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_026016174-1', 'ef3')|('WP_026016174-1', 'tail') with length 69, pLDDT 65.8, pTM 0.579 in 0.2s (amortized, batch size 14). 491 / 525 completed.
24/05/04 17:35:45 | INFO | root | Predicted structure for 220_(ef2,ef3)_(WP_026190475-1,WP_074826049-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_074826049-1', 'ef3')|('WP_074826049-1', 'tail') with length 69, pLDDT 65.2, pTM 0.502 in 0.2s (amortized, batch size 14). 492 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 221_(ef2,ef3)_(WP_026190475-1,MCJ2031403-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('MCJ2031403-1', 'ef3')|('MCJ2031403-1', 'tail') with length 69, pLDDT 65.3, pTM 0.532 in 0.2s (amortized, batch size 14). 493 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 222_(ef2,ef3)_(WP_026190475-1,WP_238256066-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_238256066-1', 'ef3')|('WP_238256066-1', 'tail') with length 69, pLDDT 65.3, pTM 0.532 in 0.2s (amortized, batch size 14). 494 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 223_(ef2,ef3)_(WP_026190475-1,WP_231346494-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('WP_231346494-1', 'ef3')|('WP_231346494-1', 'tail') with length 69, pLDDT 65.3, pTM 0.532 in 0.2s (amortized, batch size 14). 495 / 525 completed.
24/05/04 17:35:48 | INFO | root | Predicted structure for 224_(ef2,ef3)_(WP_026190475-1,OLB71496-1)|('WP_026190475-1', 'head')|('WP_026190475-1', 'ef2')|('WP_026190475-1', 'linker2')|('OLB71496-1', 'ef3')|('OLB71496-1', 'tail') with length 69, pLDDT 66.6, pTM 0.575 in 0.2s (amortized, batch size 14). 496 / 525 completed.
